divisionId,name,id
1,අඩයාලේච්චේන,1
1,අඩයාලේච්චේන 04,2
1,අඩයාලේච්චේන 05,3
1,අඩයාලේච්චේන 09,4
1,අඩයාලේච්චේන 11,5
1,අඩයාලේච්චේන 17,6
1,ඔලුවිල් 01,7
1,පල්අමුණ,8
1,දීඝවාපිය,9
1,දීඝවාපිය 02,10
2,ඉසංකනිච්චිමයි,11
2,කරුන්කොඩිතිවු 04,12
2,කරුන්කොඩිතිවු 05,13
2,කරුන්කොඩිතිවු 06,14
2,කරුන්කොඩිතිවු 15,15
2,පඩ්ඩියාඩිප්පි,16
2,ආලිම්නගර්,17
2,පල්ලිකඩියාරුප්පු 01,18
2,පල්ලිකඩියාරුප්පු 02,19
3,අලයඩිවෙම්බු,20
3,අක්කරෛක්පත්තු 09,21
3,අලිගම්බායි,22
3,කන්නාකිකිරාමම් 01,23
3,කන්නාකිකිරාමම් 02,24
3,කොලවිල් 01,25
3,කොලවිල් 02,26
3,නාවත්කඩු,27
3,පනන්කඩු,28
3,සින්න පනන්කඩු,29
3,වච්චිකුඩ,30
4,නාමල්ඔය 01 උස්බිම,31
4,නාමල්ඔය 02,32
4,නාමල්ඔය 03,33
4,වාවින්න (දකුණ),34
4,පරගහකැලේ (බටහිර),35
4,පරගහකැලේ (නැගෙනහිර),36
4,මිහිදුපුර,37
4,නාමල්තලාව,38
4,නවගම්පුර,39
4,සේනානායකපුර,40
4,තිස්සපුර,41
4,සාමපුර,42
4,කොටවෙහෙර,43
4,දඹේතලාව,44
4,අඹමල්තලාව,45
5,දේවාලහිද,46
5,පල්ලන්ඔය,47
5,කළුගොල්ල,48
5,හිදකළුගම,49
5,දමන,50
5,ගල්මඩුව,51
5,හෙලගම්පුර,52
5,හිගුරාන,53
5,කරලෑව,54
5,කීනවත්ත,55
5,අම්බලන්ඔය,56
5,කුමන,57
5,මඩාන,58
5,මඩවලලන්ද,59
5,පන්නල්ගම,60
5,තොට්ටම,61
5,මහානාගපුර,62
5,බක්මිටියාව,63
5,අම්බලන්ඔය 10,64
5,කෙත්සිරිගම,65
5,මොරගහපල්ලම,66
5,පහලලන්ද,67
5,පාදාගොඩ,68
5,කොක්නහර,69
5,ගල්කන්ද,70
5,කිවුලේගම,71
6,රිදීඇල්ල,72
6,වැව්මැදගම,73
6,කදිරාපුර,74
6,බක්මිීදෙණිය,75
6,සේරුපිටිය,76
6,මාවනාගම,77
6,නවමැදගම,78
7,ඉරක්කමම් 01,79
7,ඉරක්කාමම් 02,80
7,ඉරක්කාමම් 03,81
7,ඉරක්කාමම් 05,82
7,ඉරක්කමම් 06,83
7,ඉරක්කාමම් 07,84
7,වරිපතන්වේන,85
7,වරිපතන්වේන 03,86
8,කාර්තිව්,87
8,කාර්තිව් 10,88
8,කාරතිව් 11,89
8,කාරතිව් 12,90
8,මාවදිපාලි (නැගෙනහිර),91
8,මාවදිපාලි (බටහිර),92
9,දේවාලගොඩ,93
9,හුලන්නුගේ,94
9,හුලන්නුගේ (බටහිර),95
9,කදහිගම,96
9,ලාහුගල,97
9,පැරණි ලාහුගල,98
9,පානම (බටහිර),99
9,පානම(දකුණ),100
9,පානම (උතුර),101
9,පන්සල්ගොඩ,102
9,ශාස්ත්‍රවෙල,103
10,බැදිරැක්ක,104
10,බෝගමුයාය,105
10,බොරපොල,106
10,දඹදෙණිය,107
10,ඉද්දපොල,108
10,කැලෑවින්න,109
10,මහඔය,110
10,සමගිපුර,111
10,ටැම්පිටිය,112
10,තැපැල්පොල,113
10,උණුවතුර බුබුල,114
11,අන්නමලේ 01,115
11,අන්නමලේ 02,116
11,අන්නමලේ 03,117
11,මධ්‍යම කදවුර 01,118
11,මධ්‍යම කදවුර 02,119
11,මධ්‍යම කදවුර 03,120
11,මධ්‍යම කදවුර 04,121
11,මධ්‍යම කදවුර 05,122
11,මධ්‍යම කදවුර 06,123
11,චාලම්බකේනි 01,124
11,චාලම්බකේනි 02,125
11,චාලම්බකේනි 03,126
11,චාලම්බකේනි 04,127
11,චාලම්බකේනි 05,128
11,චාවලකඩේ,129
11, නවිතන්වේලි 01,130
11,නවිතන්වේලි 02,131
11,සොරිකල්මුනේ 01,132
11,සොරිකල්මුනේ 02,133
11,සොරිකල්මුනේ 03,134
12,නින්දවූර් 10,135
12,නින්දවූර් 24,136
12,නින්දවූර් 25,137
13,ගල්ඔඩේ,138
13,කෝමාන,139
13,මරංගල,140
13,පලතුරුවැල්ල,141
13,පුළුන්ගස්මුල්ල,142
13,සරණගම,143
13,සේරන්කඩ,144
13,තලාපිටිඔය,145
14,සර්වෝදයපුර,146
14,වඩ්ඩිවේලි,147
14,වික්ටර් වතුයාය 01,148
14,වික්ටර් වතුයාය 02,149
14,කුන්ඩුමාඩු,150
14,කලප්පුකඩ්ඩු,151
14,කෝමාරි 01,152
14,කෝමාරි 02,153
14,පක්කියාවත්ත 1,154
14,පක්කියාවත්ත 2,155
14,පස්සරිච්චෙනායි,156
14,පොලිස් වසම,157
14,හිජ්‍රා නගරය,158
15,සයින්දමදුරු,159
15,සයින්දමදුරු 09,160
15,සයින්දමදුරු 11,161
15,සයින්දමදුරු 17,162
16,වීරමුනායි 01,163
16,වීරමුනායි  04,164
16,මල්කම්පිට්ටි,165
16,සම්මන්තූරය දෙමළ කොට්ඨාශය 01,166
16,සම්මන්තූරය දෙමළ කොට්ඨාශය 04,167
16,සෙන්නාල් ග්‍රාමය 02,168
16,කල්ලරිච්වෙල් 02,169
16,කල්ලරිච්වෙල් 03,170
16,වලාතපිට්ටි 01,171
16,වලාතපිට්ටි 02,172
16,මල්වත්ත 01,173
16,මල්වත්ත 02,174
16,මල්වත්ත 03,175
16,මල්වත්ත 04,176
17,කන්විකුඩියාරු,177
17,තන්ඩියාඩි,178
17,තිරුක්කොවිල් 03,179
17,තිරුක්කොවිල් 04,180
17,සන්ගමම්,181
17,කන්විරන්කුඩා,182
17, තම්බ්ලුවිල් 1 ( දකුණ ),183
17,තම්බ්ලුවිල් 1 (බටහිර),184
17,තම්බ්ලුවිල් 2 (බටහිර),185
18,ගලපිටගල (බටහිර),186
18,ගලපිටගල (නැගෙනහිර),187
18,ගෝනගොල්ල,188
18,ගෝනගල,189
18,මයාදුන්න,190
18,වලගම්පුර,191
18,කොහොඹාන,192
18,ගල්හිටියාගොඩ,193
18,කහටගස්‍යාය,194
18,මහකණ්ඩිය,195
18,උහන,196
18,උදාගිරිගම (බටහිර),197
18,උදාගිරිගම (නැගෙනහිර),198
18,කෝමාරිය,199
18,කුමාරගම,200
18,තිස්සපුර,201
18,තිස්සපුර (නැගෙනහිර),202
18,උදයපුර,203
18,උදයපුර W/64,204
18,සියඹලාවැව,205
18,දඩයම්තලාව (බටහිර),206
18,දඩයම්තලාව (නැගෙනහිර),207
18,වීරගොඩ (දකුණ),208
18,කුමුදුගම,209
18,සුහදගම(දකුණ),210
18,ගැමුණුපුර,211
18,විජයපුර (නැගෙනහිර),212
18,විජයපුර (බටහිර),213
18,වීරගොඩ (උතුර),214
18,බුද්ධංගල,215
18,රජගම (උතුර),216
18,රජගම (දකුණ),217
18,රුහුණුගම (දකුණ),218
18,වෙහෙරගම (බටහිර),219
18,වෙහෙහ්‍රගම (නැගෙනහිර,220
18,අභයපුර,221
18,කහටගස්‍යාය,222
18,වෑරන්කැටගොඩ,223
18,සේනගම (උතුර),224
18,සේනගම (දකුණ),225
18,නුගේලන්ද (දකුණ),226
18,ලාතුගල,227
18,කොතමලේ,228
18,රජගලතැන්න,229
18,බොක්කබැද්ද,230
18,දෙමටමල්පැලැස්ස,231
18,හිමිදුරාව,232
18,වැලිකහගොල්ල,233
19,හිබුටුගොල්ලෑව,234
19,උල්පත්ගම,235
19,මයිලගස්වැව,236
19,තම්මැන්නාව,237
19,ගලෙන්බිදුනු වැව,238
19,ඉහලගම,239
19,ඉලුක්බඩයාගම,240
19,දුටුවැව,241
19,පෙරේත්තුපාලගම,242
19,කැකිරාව,243
19,පලුගොල්ලාගම,244
19,කරුවලගස්වැව,245
19,කුඹුක්වැව,246
19,හුරුළුනික වැව,247
19,21 කොළනි (බටහිර),248
19,මනන්කැටිය,249
19,නුවරඑළි කොළනි,250
19,පදිකරමඩුව,251
19,නුවරගම් කොළනි,252
20,පහළකලංකුට්ටිය,253
20,ඔටුනුපැළදිගම,254
20,නාමල්ගමුව,255
20,මල්බලිගල,256
20,උස්ගල හල්මිල්ලෑව,257
20,කැන්දරගම,258
20,බුල්නැව,259
20,ඉහලකලංකුට්ටිය,260
20,ඔබදයාගම,261
20,කරුවලගස්වැව,262
21,ඉපලෝගම,263
21,කිඩවරන්කුලම 42,264
21,ප්‍රබෝධගම 43,265
21,පුබුදිවුල 44,266
21,පරණ හල්මිල්ලෑව 45,267
21,මහකුඹුක්ගොල්ලෑව 46,268
21,පූනෑව 47,269
21,ආනෙකට්ටිය 48,270
21,පෙරියකුලම 49,271
21,යකාවැව 50,272
21,කුඩාකුඹුගොල්ලෑව 51,273
21,කඩවත්‍රඹෑව 52,274
21,ලොලුගස්වැව 53,275
21,හිරල්ලූගම 54,276
21,ඇතාකඩ 55,277
21,ඇටවීරගොල්ලෑව 56,278
21,මහදිවුල්වැව 57,279
21,ඉසොබැස්සගම 58,280
21,කඩවත්ගම 60,281
21,රේල්වේ ටවුන් 61,282
21,ඉකිරිකන්ද 61,283
21,පුල්එළිය 62,284
21,තම්මැන්නා ඇලවක 63,285
21,විරාල්මුරුප්පුව 64,286
21,වල්පොළ 65,287
21,කටුවෙල 66,288
21,M-East 68,289
21,හැලඹගස්වැව 70,290
21,අගනොච්චිය 71,291
21,කිරිගල්වැව 72,292
21,කුඩාගල්ලෙගම 73,293
21,මොරගොඩ 74,294
21,උණගස්වැව 75,295
21,ළිදවැව 77,296
21,සංගිලිකනදරාව 78,297
21,රොන්පත්විල 196,298
21,ඔයාමඩුව 358,299
21,තන්තිරිමලේ 366,300
21,දෙමටමල්ගම 367,301
21,නෙළුම්විලා 368,302
21,සදමල්එළිය 369,303
21,නවෝදාගම 371,304
21,තුපිටියාව 372,305
21,උණගස්වැව 375,306
21,ඇතාකඩ 55,307
22,ලිද්නාවැව,308
22,හල්මිල්ලකුලම,309
22,රන්කෙත්ගම,310
22,ජයගම,311
22,මිහිරිපුර,312
22,රළපනාව කොළනිය,313
22,මුදිතගම,314
23,සිරිපුර,315
23,පන්තියාව,316
23,හොරොබගම,317
23,මහකනදරාවැව 93,318
23,මහකනදරාවැව (ට්‍රැක් 01) 95,319
24,රඹෑව,320
24,නා බඩගස්වැව,321
24,සියඹලාගස්වැව,322
24,සංගිලිකනඩරා වැව,323
24,මහවැව,324
24,කටුකැලියාව,325
24,පන්ඩුකාභයපුර,326
24,රත්මලේ,327
24,ට්‍රැක් 1,328
24,ට්‍රැක් 2,329
24,ට්‍රැක් 3,330
24,ට්‍රැක් 4,331
25,රාජල්ලේගම,332
25,මැඩියාව,333
25,එළියදිවුල්වැව,334
25,පලුගස්වැව,335
25,ඉහලසියඹලාවැව,336
25,ගල්වඩුවාගම,337
25,කැලේසියඹලාවැව,338
25,කඩිගාව,339
25,ගල්මඩුව,340
25,කැලේදිවුල්වැව,341
25,මැදගම,342
25,කිරිඅමුනකැලේ,343
25,මිගස්සේගම,344
25,එප්පාවල,345
25,ඇදගල,346
25,ඉහලගම,347
25,කුඹුක්ගහවෙල,348
25,ඉහලතලාව,349
25,පහලතලාව,350
25,කරගහවැව,351
25,කුරුදුවැව,352
26,හීරිගස්වැව,353
26,වැලියාව,354
26,හලබවැව,355
26,තම්මැන්නාව,356
26,මකුලුව,357
26,හදුන්ගොඩ,358
26,තෙල්හීරියාව,359
26,ගල්විහාරවැව,360
26,කොන්වැව,361
26,ඊරියගම,362
26,මහබෙල්ලංකාවල,363
26,කුඩාබෙල්ලංකාවල,364
26,තඹුත්තේගම,365
26,මුූසල්පිටිය,366
26,නල්ලවන්නියා,367
26,කැකිරාව,368
26,වෙහෙරගල,369
26,පෙතියාව,370
27,නිකවත්ත ඉඩම,371
27,සදගලතැන්න,372
27,සදගලතැන්න,373
27,වීරලන්ද,374
27,ගලේලිය,375
27,වෙහෙරගල,376
27,මල්දෙනිය,377
27,පිහිටිවැව,378
27,සැලසුමිගම,379
27,කානිවිවිගල,380
27,කැකුළුවල,381
27,උල්පත්වැව,382
27,වරා පිටිය,383
27,බක්මීදෙනිය,384
27,මුදුන්ගම,385
27,නුවර ගල,386
27,මැදගම,387
28,මොරගස්වැව 29,388
28,පාළුවද්දන 35,389
28,පොසියා වැව 65,390
28,පුලස්තිගම 75,391
28,5.2.01-76,392
28,රත්මලේ 33,393
28,සාමපුර 80,394
